This file was created by CMPT_ME_BRKPTS using the 202111 CRSP database.  It contains every 5th NYSE ME percentile (divided by 1000000).
195107, 1001,      3.54,      5.23,      6.31,      7.83,     10.02,     12.04,     14.46,     17.00,     19.90,     24.10,     29.19,     35.67,     43.41,     52.89,     67.01,     88.23,    121.03,    189.56,    332.33,   4492.56
195108, 1001,      3.78,      5.32,      6.77,      8.23,     10.47,     12.57,     15.22,     17.85,     20.88,     25.05,     29.50,     37.36,     45.64,     54.18,     69.49,     92.00,    123.23,    195.14,    348.83,   4610.59
195109, 1001,      3.78,      5.36,      7.06,      8.40,     10.69,     12.94,     15.52,     18.00,     21.32,     25.55,     30.77,     37.43,     45.64,     54.19,     71.74,     92.89,    126.44,    193.20,    362.61,   4539.05
195110, 1001,      3.65,      5.29,      6.77,      8.24,     10.35,     12.50,     15.12,     17.39,     20.52,     24.92,     29.73,     36.28,     44.07,     53.55,     70.11,     89.76,    124.33,    189.97,    342.10,   4488.98
195111, 1004,      3.57,      5.14,      6.73,      8.11,     10.43,     12.57,     14.85,     17.29,     20.58,     24.39,     29.69,     37.02,     44.97,     54.03,     69.77,     90.73,    121.60,    188.64,    341.51,   4499.71
195112, 1006,      3.50,      5.12,      6.73,      8.11,     10.49,     12.70,     15.33,     18.00,     21.14,     24.98,     30.37,     37.50,     46.61,     55.89,     72.50,     94.92,    130.36,    193.01,    359.32,   5183.28
195201, 1008,      3.54,      5.20,      6.76,      8.16,     10.50,     12.71,     15.39,     18.60,     21.32,     25.31,     30.97,     38.21,     46.31,     57.30,     71.88,     97.49,    132.35,    199.73,    362.39,   5179.13
195202, 1010,      3.69,      5.03,      6.59,      7.94,     10.17,     12.29,     15.12,     18.05,     20.99,     24.54,     30.06,     37.17,     45.44,     55.64,     70.34,     92.24,    126.65,    193.76,    338.35,   5141.81
195203, 1009,      3.65,      5.14,      6.71,      8.14,     10.50,     12.72,     15.45,     18.24,     21.19,     25.45,     31.28,     38.96,     46.24,     59.00,     73.62,     94.81,    131.62,    199.77,    377.16,   5133.52
195204, 1009,      3.50,      4.94,      6.49,      7.96,      9.90,     12.00,     14.72,     17.55,     20.22,     24.19,     30.25,     36.83,     43.92,     54.86,     70.77,     90.97,    123.88,    188.67,    347.36,   5108.64
195205, 1011,      3.52,      5.01,      6.56,      7.97,     10.09,     11.99,     15.00,     17.67,     20.74,     24.95,     30.62,     37.80,     45.15,     56.08,     71.05,     95.91,    127.18,    198.61,    341.51,   5158.40
195206, 1011,      3.52,      5.07,      6.73,      8.32,     10.25,     12.56,     15.18,     17.93,     21.18,     25.45,     31.96,     38.92,     45.74,     58.98,     73.30,     97.94,    132.85,    201.40,    369.58,   5116.94
195207, 1012,      3.52,      5.14,      6.76,      8.43,     10.36,     12.63,     15.30,     18.28,     21.42,     25.84,     32.00,     39.08,     45.70,     58.43,     74.36,     99.90,    135.09,    203.28,    370.81,   5233.13
195208, 1013,      3.57,      4.98,      6.53,      8.37,     10.41,     12.33,     15.11,     17.98,     21.27,     25.89,     31.26,     38.43,     45.93,     57.99,     74.46,     98.61,    135.09,    199.77,    366.26,   5265.91
195209, 1021,      3.50,      5.06,      6.53,      8.23,     10.19,     12.04,     14.83,     17.48,     20.95,     25.12,     30.30,     37.13,     44.48,     55.88,     73.02,     94.05,    128.74,    190.98,    357.28,   5211.28
195210, 1021,      3.43,      5.04,      6.38,      8.28,      9.94,     11.78,     14.34,     16.74,     20.63,     24.57,     30.27,     36.48,     43.62,     55.85,     71.00,     93.08,    125.94,    191.82,    351.70,   5309.61
195211, 1020,      3.50,      5.15,      6.59,      8.68,     10.43,     12.19,     14.81,     17.65,     21.46,     26.26,     31.56,     38.42,     45.00,     59.77,     74.46,     97.23,    136.62,    203.55,    370.81,   5615.51
195212, 1021,      3.51,      5.14,      6.58,      8.74,     10.63,     12.86,     15.40,     18.31,     22.23,     26.57,     32.97,     39.20,     47.69,     61.27,     76.55,     99.11,    141.20,    212.61,    389.14,   6212.28
195301, 1021,      3.64,      5.46,      7.01,      8.82,     10.95,     13.37,     15.84,     19.15,     22.91,     27.33,     33.26,     39.97,     47.31,     60.94,     76.82,    100.61,    143.19,    209.14,    380.57,   6246.38
195302, 1021,      3.66,      5.54,      7.13,      8.99,     11.19,     13.45,     16.08,     19.62,     23.24,     27.51,     33.57,     40.53,     48.58,     61.48,     77.80,     99.53,    142.60,    207.17,    384.91,   6222.02
195303, 1020,      3.67,      5.40,      6.99,      8.64,     10.81,     13.21,     15.64,     19.21,     22.75,     27.12,     32.93,     40.04,     48.00,     59.89,     76.64,     97.68,    141.03,    207.77,    376.52,   6095.34
195304, 1022,      3.60,      5.32,      6.82,      8.59,     10.45,     12.88,     15.66,     18.79,     22.27,     26.06,     31.92,     39.09,     46.17,     57.79,     75.33,     97.22,    139.19,    197.27,    360.91,   6027.13
195305, 1020,      3.54,      5.32,      7.04,      8.58,     10.46,     13.02,     15.68,     18.72,     22.49,     26.25,     32.25,     39.32,     46.45,     58.30,     75.81,     99.86,    140.41,    196.21,    361.44,   6036.87
195306, 1020,      3.49,      5.11,      6.71,      8.15,      9.98,     12.31,     15.10,     18.21,     21.67,     25.39,     30.38,     37.68,     46.38,     58.20,     72.37,     98.60,    134.56,    187.56,    361.79,   5988.15
195307, 1021,      3.34,      5.14,      6.63,      8.31,     10.04,     12.55,     15.39,     18.37,     21.98,     25.65,     31.41,     38.13,     47.14,     58.51,     73.71,    100.80,    138.16,    189.89,    370.48,   6036.87
195308, 1021,      3.28,      4.69,      6.26,      7.91,      9.33,     11.65,     14.56,     17.38,     20.34,     24.51,     28.93,     35.49,     44.47,     55.45,     69.96,     94.16,    133.98,    182.58,    340.38,   6002.77
195309, 1017,      2.98,      4.59,      6.15,      7.63,      9.47,     11.43,     14.46,     17.10,     20.34,     23.84,     28.16,     35.82,     43.85,     54.98,     70.36,     92.79,    134.53,    184.20,    344.56,   6022.26
195310, 1018,      3.04,      4.75,      6.18,      7.85,      9.44,     11.59,     14.69,     17.59,     21.07,     24.94,     29.04,     36.52,     45.09,     58.00,     73.84,     95.27,    137.34,    194.16,    355.32,   5997.89
195311, 1021,      3.06,      4.78,      6.24,      7.93,      9.50,     11.70,     14.64,     17.54,     21.04,     25.20,     30.31,     37.71,     45.90,     58.38,     74.55,     97.35,    142.99,    198.16,    369.00,   6134.32
195312, 1021,      3.00,      4.48,      6.04,      7.60,      9.15,     11.46,     14.40,     17.57,     20.83,     25.38,     30.74,     38.02,     45.97,     58.75,     74.86,     99.52,    147.97,    203.20,    364.11,   6601.28
195401, 1020,      3.38,      4.80,      6.40,      8.17,      9.61,     12.21,     15.39,     18.75,     22.40,     26.79,     32.69,     40.54,     48.34,     64.01,     79.69,    108.54,    154.32,    220.18,    390.12,   6722.84
195402, 1021,      3.19,      4.67,      6.47,      8.16,      9.76,     12.47,     15.49,     18.51,     23.02,     26.57,     33.32,     41.20,     49.26,     64.77,     82.46,    110.59,    156.12,    219.66,    396.82,   6897.25
195403, 1020,      3.32,      4.77,      6.60,      8.21,      9.80,     12.63,     15.80,     19.24,     23.15,     26.92,     34.50,     41.66,     51.12,     67.12,     83.49,    114.24,    157.80,    219.32,    390.15,   6923.68
195404, 1022,      3.28,      4.74,      6.74,      8.32,      9.96,     12.66,     16.12,     19.54,     23.35,     28.00,     34.67,     42.22,     51.97,     66.52,     86.35,    120.55,    163.34,    229.55,    395.40,   7071.66
195405, 1020,      3.44,      4.79,      6.95,      8.49,     10.33,     13.05,     16.83,     20.24,     24.23,     29.52,     36.05,     44.85,     53.43,     69.38,     89.26,    123.58,    166.24,    240.65,    407.16,   7113.95
195406, 1022,      3.54,      4.82,      7.05,      8.47,     10.41,     12.85,     16.86,     20.28,     24.42,     29.71,     35.76,     44.09,     54.46,     69.38,     89.30,    125.62,    168.43,    242.76,    416.02,   7055.81
195407, 1023,      3.74,      5.48,      7.37,      9.41,     11.37,     14.04,     17.76,     21.81,     25.95,     31.89,     38.44,     47.21,     58.65,     73.88,     96.58,    131.62,    174.41,    254.74,    434.46,   7330.64
195408, 1023,      3.71,      5.37,      7.35,      9.26,     11.17,     13.84,     17.60,     21.33,     25.91,     31.45,     37.21,     45.25,     56.76,     73.53,     92.57,    128.94,    172.13,    244.32,    417.23,   7182.65
195409, 1025,      3.79,      5.62,      7.55,      9.23,     11.49,     14.40,     18.12,     22.07,     26.53,     31.81,     38.77,     47.95,     58.40,     75.80,     96.26,    134.02,    176.71,    255.49,    431.98,   7915.58
195410, 1023,      3.99,      5.56,      7.71,      9.32,     11.37,     14.18,     18.00,     21.97,     26.18,     31.95,     38.84,     46.87,     58.89,     74.06,     98.36,    130.98,    174.39,    247.77,    435.13,   7860.92
195411, 1022,      4.28,      5.89,      8.13,     10.19,     12.28,     15.49,     19.10,     24.40,     29.15,     34.24,     41.79,     50.08,     63.02,     80.66,    104.95,    144.45,    186.00,    270.43,    467.25,   8013.98
195412, 1026,      4.46,      6.79,      9.22,     11.31,     13.97,     17.41,     21.40,     26.30,     31.72,     38.72,     46.44,     56.28,     67.83,     88.36,    113.75,    154.84,    208.81,    286.89,    496.88,   8563.48
195501, 1030,      4.57,      6.88,      9.10,     11.40,     13.96,     17.77,     21.80,     26.55,     31.33,     39.32,     47.39,     57.39,     66.74,     87.01,    113.63,    153.66,    206.55,    291.88,    497.22,   8640.03
195502, 1029,      4.67,      7.04,      9.62,     12.07,     14.36,     18.47,     23.40,     27.75,     32.27,     40.97,     49.70,     59.61,     69.97,     87.85,    114.04,    163.08,    215.28,    304.00,    512.03,   8825.50
195503, 1026,      4.53,      7.23,      9.55,     11.73,     14.48,     18.18,     23.36,     27.49,     33.31,     40.33,     48.85,     58.94,     71.00,     89.30,    116.05,    159.78,    217.09,    302.62,    507.97,   8662.96
195504, 1027,      4.70,      7.13,      9.70,     11.96,     14.89,     18.45,     23.20,     28.08,     33.75,     40.69,     49.64,     60.50,     72.63,     90.80,    116.99,    160.06,    219.28,    309.92,    521.76,   9049.10
195505, 1024,      4.67,      7.17,      9.72,     12.13,     14.89,     18.66,     23.31,     28.22,     33.85,     41.01,     49.70,     60.24,     72.75,     91.47,    118.86,    161.52,    220.61,    314.48,    537.48,   8899.81
195506, 1026,      4.72,      7.33,      9.71,     12.34,     15.58,     19.10,     23.61,     28.68,     34.79,     42.00,     50.32,     61.50,     75.23,     94.32,    124.74,    170.83,    228.00,    321.59,    564.43,  10450.87
195507, 1028,      4.62,      7.30,      9.94,     12.31,     15.77,     18.98,     23.95,     29.03,     35.45,     42.55,     50.32,     60.67,     75.38,     95.14,    123.19,    168.94,    230.58,    327.98,    567.93,  12551.60
195508, 1029,      4.58,      7.51,      9.84,     12.54,     15.73,     19.35,     23.54,     28.74,     35.41,     43.03,     51.48,     60.53,     74.87,     95.43,    126.63,    168.28,    228.46,    323.69,    578.72,  11747.75
195509, 1025,      5.01,      7.62,     10.12,     12.22,     15.44,     18.90,     23.54,     28.14,     35.32,     42.56,     50.32,     59.55,     74.56,     93.44,    122.89,    162.75,    223.22,    327.01,    573.39,  13091.33
195510, 1026,      4.83,      7.33,      9.50,     12.09,     15.30,     18.56,     22.84,     28.35,     34.50,     42.06,     50.20,     58.80,     73.34,     90.56,    118.61,    158.49,    216.32,    320.58,    547.53,  12367.86
195511, 1030,      5.04,      7.42,      9.87,     12.60,     15.64,     19.70,     23.84,     29.12,     36.45,     43.74,     52.17,     62.48,     76.80,     95.09,    123.90,    168.41,    230.48,    332.91,    606.74,  13366.94
195512, 1027,      5.11,      7.83,     10.31,     13.41,     16.51,     20.09,     24.73,     30.88,     37.97,     47.00,     55.03,     66.19,     82.44,     99.25,    127.89,    174.76,    237.36,    346.99,    607.10,  12767.68
195601, 1027,      5.10,      7.72,     10.16,     13.23,     16.28,     19.82,     24.42,     29.94,     37.27,     45.92,     53.22,     62.95,     79.51,     97.69,    123.75,    167.83,    234.82,    345.63,    585.79,  11905.00
195602, 1028,      5.33,      8.13,     10.45,     13.57,     16.48,     20.40,     24.44,     30.88,     38.14,     47.24,     54.75,     65.89,     80.17,     99.95,    128.89,    171.58,    241.50,    354.88,    611.59,  12457.12
195603, 1030,      5.50,      8.22,     10.97,     13.51,     17.33,     21.57,     25.37,     32.00,     40.48,     48.30,     56.24,     70.33,     85.49,    106.48,    135.81,    189.08,    260.54,    384.80,    678.75,  12836.70
195604, 1031,      5.23,      8.46,     10.96,     13.74,     17.42,     21.30,     25.25,     31.64,     40.26,     46.83,     55.85,     69.75,     86.85,    103.76,    133.95,    187.37,    258.00,    375.41,    665.56,  12112.04
195605, 1031,      4.90,      7.93,     10.41,     13.17,     16.56,     20.44,     24.12,     30.45,     37.90,     46.33,     54.39,     66.66,     83.25,    100.04,    128.83,    177.37,    247.50,    364.28,    621.71,  11525.42
195606, 1022,      4.88,      7.91,     10.62,     13.48,     16.73,     20.48,     24.95,     32.17,     39.73,     47.37,     56.17,     69.24,     86.39,    105.20,    134.90,    183.92,    254.50,    379.94,    656.56,  12422.61
195607, 1028,      4.95,      8.03,     10.77,     13.79,     17.62,     21.06,     25.66,     31.63,     40.07,     48.45,     58.56,     71.36,     88.40,    109.78,    136.65,    193.73,    262.92,    392.49,    708.96,  13009.23
195608, 1026,      5.11,      7.85,     10.65,     13.57,     16.95,     20.83,     25.40,     31.28,     39.06,     47.68,     56.40,     69.96,     85.92,    107.97,    133.00,    188.59,    258.70,    383.40,    688.55,  13009.23
195609, 1029,      4.90,      7.68,     10.47,     13.28,     16.70,     19.83,     24.91,     30.18,     36.38,     45.76,     53.98,     67.57,     82.29,    100.89,    125.70,    178.59,    247.17,    358.97,    632.88,  12836.70
195610, 1028,      4.65,      7.74,     10.40,     12.92,     16.41,     19.72,     24.38,     29.61,     37.00,     46.09,     55.09,     66.80,     82.45,     99.28,    126.96,    177.55,    249.42,    361.24,    631.02,  12629.65
195611, 1026,      4.67,      7.79,     10.25,     12.93,     16.22,     19.48,     24.35,     29.71,     37.02,     46.24,     54.84,     66.18,     81.97,    101.75,    127.86,    181.00,    243.50,    381.16,    635.58,  12008.52
195612, 1029,      4.79,      7.81,     10.21,     13.36,     17.10,     20.21,     25.20,     31.10,     38.42,     47.70,     57.69,     68.95,     83.97,    107.37,    137.17,    188.32,    256.13,    393.90,    642.02,  12206.39
195701, 1028,      4.96,      8.05,     10.59,     13.65,     17.66,     20.44,     25.28,     30.59,     38.58,     48.27,     57.33,     68.62,     82.75,    107.74,    132.14,    183.16,    248.80,    382.71,    616.24,  11337.83
195702, 1029,      4.89,      7.60,     10.18,     13.21,     16.97,     20.09,     24.45,     29.92,     37.91,     46.70,     54.78,     67.07,     81.14,    102.01,    129.92,    183.19,    241.23,    369.73,    604.54,  11155.65
195703, 1031,      4.96,      7.88,     10.34,     13.36,     17.17,     20.11,     24.75,     30.57,     38.23,     47.85,     55.45,     68.67,     84.54,    103.42,    131.32,    186.80,    248.75,    379.39,    608.12,  11215.12
195704, 1034,      5.06,      7.99,     10.66,     13.74,     17.25,     20.43,     25.54,     29.95,     37.64,     48.36,     57.42,     71.30,     85.14,    105.15,    134.63,    195.65,    259.66,    392.59,    650.20,  11828.64
195705, 1038,      5.20,      7.92,     10.83,     13.72,     17.62,     20.59,     25.61,     30.66,     38.76,     48.16,     59.14,     71.65,     87.73,    107.15,    136.07,    197.24,    260.81,    405.84,    666.12,  12687.57
195706, 1036,      5.21,      7.91,     10.56,     13.66,     17.32,     20.62,     25.81,     30.22,     38.03,     48.61,     58.24,     72.07,     86.77,    108.87,    136.06,    194.30,    264.08,    387.89,    663.05,  12957.52
195707, 1044,      5.22,      8.00,     10.49,     13.62,     17.43,     20.40,     25.57,     30.61,     38.62,     49.04,     58.40,     69.87,     85.49,    108.21,    135.42,    193.66,    260.81,    388.19,    673.97,  13153.84
195708, 1043,      5.07,      7.68,     10.15,     13.18,     16.43,     19.59,     23.54,     29.29,     36.04,     46.12,     55.10,     67.72,     81.24,     99.32,    128.54,    178.28,    248.12,    373.86,    629.21,  12442.16
195709, 1043,      4.66,      6.89,      9.55,     12.51,     15.43,     18.66,     22.64,     27.72,     32.96,     42.53,     53.13,     63.40,     75.96,     92.93,    122.48,    167.05,    229.32,    364.23,    591.85,  11131.40
195710, 1043,      4.31,      6.34,      8.73,     11.52,     13.99,     16.95,     20.74,     25.76,     30.73,     39.38,     49.24,     61.54,     72.31,     88.00,    118.24,    161.69,    223.16,    351.04,    561.28,  10784.62
195711, 1046,      4.28,      6.26,      8.74,     11.28,     13.78,     17.36,     21.14,     26.16,     31.64,     40.46,     49.73,     62.31,     72.73,     90.15,    118.32,    169.96,    227.54,    352.53,    582.42,  10518.85
195712, 1044,      3.79,      6.15,      8.35,     10.68,     13.34,     15.93,     19.76,     23.93,     30.48,     38.28,     46.86,     58.36,     70.82,     87.92,    113.40,    164.57,    229.38,    355.72,    581.08,  10828.54
195801, 1044,      4.48,      7.10,      9.41,     11.88,     15.16,     17.85,     22.19,     26.51,     32.54,     42.67,     51.07,     65.04,     78.37,     94.14,    126.04,    178.50,    242.69,    379.74,    596.76,  11070.97
195802, 1043,      4.18,      6.82,      9.02,     11.79,     14.69,     17.96,     22.16,     26.55,     32.05,     41.75,     50.68,     63.14,     77.71,     92.91,    124.93,    172.77,    248.32,    378.00,    571.69,  11159.86
195803, 1040,      4.59,      7.21,      9.81,     12.30,     15.54,     18.85,     22.97,     27.41,     34.55,     43.25,     52.42,     65.90,     81.70,     98.63,    131.30,    181.23,    251.97,    387.45,    593.25,  11111.38
195804, 1043,      4.59,      7.15,      9.79,     12.69,     16.06,     19.24,     23.57,     28.44,     33.88,     43.57,     53.50,     66.89,     82.70,     99.62,    134.08,    186.03,    256.57,    400.13,    610.50,  11361.89
195805, 1041,      4.86,      7.36,     10.12,     13.08,     16.40,     19.90,     24.56,     29.46,     35.56,     45.65,     56.00,     70.45,     85.99,    103.23,    141.18,    192.08,    260.38,    416.02,    627.78,  11563.91
195806, 1039,      5.11,      7.77,     10.61,     13.74,     17.15,     20.38,     25.04,     29.67,     36.30,     47.05,     56.85,     73.27,     87.52,    107.36,    139.48,    195.54,    274.48,    417.71,    641.46,  11571.99
195807, 1037,      5.57,      8.18,     11.30,     14.27,     18.02,     21.57,     25.76,     31.77,     39.59,     49.57,     59.17,     76.75,     92.12,    112.74,    145.43,    208.00,    282.64,    441.79,    678.90,  12232.83
195808, 1038,      5.59,      8.37,     11.61,     14.34,     18.23,     22.03,     26.37,     32.70,     40.85,     51.97,     60.59,     77.24,     94.83,    113.23,    150.40,    212.59,    285.30,    446.07,    688.94,  12023.72
195809, 1036,      5.97,      9.10,     12.52,     15.43,     18.80,     23.22,     27.85,     33.83,     42.66,     52.90,     64.19,     81.40,     98.14,    117.91,    155.87,    219.27,    291.28,    461.82,    715.91,  13278.37
195810, 1032,      6.21,      9.06,     12.86,     15.58,     19.80,     23.79,     29.94,     35.32,     43.48,     54.62,     66.50,     83.94,    102.47,    124.16,    165.09,    226.91,    305.68,    469.25,    717.47,  13592.04
195811, 1036,      6.34,      9.27,     13.33,     16.51,     20.27,     25.03,     30.93,     36.76,     44.94,     55.51,     67.26,     87.59,    102.50,    128.18,    170.34,    237.35,    312.75,    489.90,    755.38,  13522.33
195812, 1036,      6.34,      9.64,     13.97,     17.52,     21.49,     26.82,     32.61,     39.27,     46.85,     57.65,     70.92,     91.77,    112.25,    134.45,    187.34,    247.70,    335.79,    523.17,    799.89,  15872.62
195901, 1038,      6.74,     10.38,     14.83,     17.87,     22.82,     28.27,     33.65,     40.84,     50.13,     60.23,     74.42,     93.56,    118.40,    136.47,    186.79,    246.59,    343.64,    526.77,    807.44,  16472.26
195902, 1035,      6.93,     11.10,     14.94,     18.74,     23.59,     28.84,     34.96,     42.36,     51.79,     62.01,     75.70,     96.73,    120.09,    140.28,    194.85,    258.93,    349.34,    534.88,    820.46,  17177.71
195903, 1034,      6.98,     10.80,     15.05,     19.40,     24.52,     29.34,     35.59,     42.86,     51.95,     63.96,     77.12,     95.83,    118.83,    142.62,    190.21,    259.03,    353.13,    554.40,    822.20,  17018.98
195904, 1037,      7.40,     11.16,     15.55,     19.38,     24.77,     30.53,     36.54,     44.28,     53.66,     65.66,     79.21,     96.91,    121.66,    148.90,    197.32,    257.52,    360.00,    550.25,    864.66,  17794.98
195905, 1041,      7.13,     10.93,     15.89,     19.67,     24.22,     29.64,     37.27,     44.10,     54.00,     66.37,     79.50,     96.40,    121.83,    147.75,    195.80,    264.51,    354.21,    559.50,    894.21,  17636.25
195906, 1043,      6.98,     11.21,     15.82,     19.48,     24.21,     29.76,     36.58,     44.48,     53.32,     65.00,     81.40,     95.62,    121.83,    149.28,    191.04,    256.28,    353.96,    555.31,    906.41,  16983.71
195907, 1049,      7.01,     11.70,     15.66,     19.66,     24.56,     31.27,     37.27,     45.02,     54.17,     67.68,     82.69,     97.72,    124.40,    151.55,    193.55,    264.05,    356.72,    567.63,    925.99,  16904.35
195908, 1049,      6.82,     11.46,     15.80,     19.55,     24.32,     30.22,     37.00,     43.06,     53.64,     65.50,     81.70,     96.23,    120.83,    147.03,    193.95,    255.31,    352.44,    548.93,    886.99,  16983.71
195909, 1051,      6.72,     10.78,     15.05,     19.19,     23.16,     28.56,     35.16,     41.13,     51.24,     62.25,     77.38,     92.44,    112.82,    143.15,    185.67,    243.71,    335.21,    527.03,    833.04,  16719.16
195910, 1054,      6.46,     11.10,     15.01,     19.20,     23.63,     29.68,     35.45,     42.90,     51.25,     62.86,     78.17,     93.38,    116.30,    140.78,    186.16,    252.01,    338.33,    539.79,    829.87,  16666.26
195911, 1057,      6.46,     10.96,     14.69,     19.01,     24.01,     29.97,     36.28,     43.65,     52.03,     63.22,     78.79,     95.04,    118.12,    146.86,    194.54,    253.53,    340.93,    541.80,    846.72,  16401.71
195912, 1057,      6.60,     11.46,     15.28,     19.87,     24.86,     31.54,     37.66,     43.93,     55.71,     65.64,     81.93,     99.65,    121.98,    146.00,    198.93,    259.87,    350.72,    573.10,    875.49,  17116.74
196001, 1058,      6.83,     11.19,     15.11,     19.30,     23.95,     29.77,     35.97,     42.29,     51.71,     62.81,     78.07,     93.16,    115.31,    137.24,    186.51,    247.13,    338.26,    531.92,    828.17,  17304.54
196002, 1062,      6.73,     10.98,     14.89,     19.46,     24.24,     30.96,     35.80,     43.26,     52.14,     63.00,     78.46,     92.51,    115.48,    142.66,    186.83,    249.29,    334.23,    536.40,    853.34,  19209.38
196003, 1066,      6.59,     10.58,     14.15,     18.70,     23.28,     28.81,     34.35,     41.54,     50.06,     61.62,     75.95,     89.48,    112.39,    142.97,    177.90,    248.18,    327.54,    513.00,    826.58,  19021.58
196004, 1066,      6.22,     10.25,     13.76,     18.52,     22.48,     27.81,     33.81,     40.47,     49.46,     61.00,     72.36,     88.32,    110.84,    140.90,    174.66,    244.46,    328.24,    519.07,    857.87,  18833.78
196005, 1068,      6.11,     10.45,     13.91,     18.59,     23.20,     29.05,     34.39,     41.79,     49.98,     62.79,     73.84,     88.26,    113.88,    147.09,    177.82,    246.25,    342.03,    525.94,    881.84,  19236.21
196006, 1072,      6.20,     10.43,     14.61,     19.15,     23.21,     28.01,     34.52,     42.52,     51.72,     61.81,     76.03,     91.71,    115.68,    148.44,    179.68,    252.30,    349.09,    540.72,    897.60,  19155.73
196007, 1077,      5.91,     10.18,     14.08,     18.92,     22.55,     27.91,     33.87,     41.88,     51.21,     61.24,     74.63,     90.74,    112.90,    144.38,    177.47,    247.71,    344.88,    528.20,    818.07,  19289.87
196008, 1083,      6.61,     10.55,     14.81,     18.99,     23.28,     28.59,     34.58,     43.04,     52.76,     62.51,     77.56,     92.34,    113.09,    147.35,    177.95,    245.39,    345.80,    531.00,    834.63,  20711.79
196009, 1089,      6.04,     10.04,     13.81,     18.20,     21.38,     27.06,     31.93,     40.19,     49.51,     58.64,     72.19,     86.62,    105.44,    135.81,    167.88,    237.07,    325.91,    481.43,    777.92,  19397.19
196010, 1086,      6.13,      9.90,     13.32,     17.85,     20.88,     25.64,     31.05,     39.74,     47.10,     57.33,     70.52,     84.41,    104.54,    131.24,    166.11,    236.31,    324.47,    499.80,    802.43,  19638.64
196011, 1086,      6.18,      9.93,     13.51,     18.22,     21.68,     26.45,     32.54,     41.40,     49.19,     60.05,     74.65,     88.06,    110.92,    140.21,    177.31,    249.67,    341.73,    519.82,    824.74,  20470.34
196012, 1085,      6.46,     10.26,     14.21,     18.57,     23.26,     28.24,     34.48,     43.86,     52.33,     62.16,     79.46,     96.49,    115.19,    149.57,    189.07,    262.91,    357.17,    557.26,    860.01,  23944.37
196101, 1088,      6.98,     11.09,     15.17,     20.79,     25.08,     31.05,     36.23,     46.74,     56.93,     67.93,     85.95,    102.67,    125.06,    162.22,    205.09,    277.00,    382.64,    575.79,    928.13,  25704.57
196102, 1086,      7.45,     11.78,     16.41,     21.66,     27.77,     33.39,     39.86,     50.91,     61.61,     72.93,     89.28,    106.53,    134.29,    168.02,    219.78,    294.32,    388.23,    602.30,    988.48,  25648.69
196103, 1088,      7.96,     12.40,     17.39,     23.31,     29.53,     34.24,     41.90,     52.68,     65.36,     77.74,     92.36,    110.78,    137.42,    178.08,    225.62,    300.59,    400.70,    616.36,    977.82,  28368.64
196104, 1090,      8.05,     12.46,     17.85,     23.84,     29.51,     35.19,     43.48,     53.70,     64.89,     76.93,     91.62,    112.72,    138.88,    178.09,    226.67,    301.02,    404.24,    608.52,    971.14,  28838.03
196105, 1093,      8.92,     12.87,     18.34,     24.30,     30.69,     37.03,     44.28,     56.77,     67.16,     80.45,     97.82,    116.80,    139.20,    180.56,    226.11,    313.99,    426.70,    622.28,   1024.92,  28632.67
196106, 1087,      8.36,     12.16,     17.42,     23.39,     28.91,     34.78,     42.81,     52.67,     64.26,     78.00,     93.81,    110.40,    136.38,    176.06,    219.55,    303.55,    413.00,    605.40,    992.80,  27429.86
196107, 1093,      8.08,     12.21,     17.78,     23.20,     28.57,     34.73,     42.85,     54.27,     65.88,     79.90,     95.62,    111.71,    138.70,    179.10,    230.09,    301.09,    434.48,    620.97,    986.39,  29190.07
196108, 1093,      8.30,     12.01,     18.12,     23.69,     28.55,     34.58,     43.94,     55.14,     65.73,     79.68,     96.46,    116.00,    142.82,    181.86,    239.30,    323.00,    451.55,    636.71,   1019.38,  28515.32
196109, 1099,      7.69,     11.42,     17.37,     22.76,     27.78,     33.31,     41.16,     51.90,     63.15,     74.92,     92.46,    112.05,    137.81,    174.07,    234.03,    308.90,    449.81,    641.48,   1013.23,  28221.95
196110, 1106,      7.82,     12.40,     17.48,     23.13,     28.31,     33.90,     41.61,     52.70,     63.63,     76.37,     93.06,    115.59,    138.19,    174.93,    240.07,    319.60,    459.16,    627.15,   1004.38,  28427.31
196111, 1110,      7.74,     12.91,     18.87,     23.80,     29.67,     35.30,     44.24,     54.70,     65.84,     79.45,     98.87,    117.38,    143.89,    181.05,    246.76,    325.44,    461.09,    651.02,   1069.08,  30950.27
196112, 1108,      7.96,     12.98,     18.47,     24.72,     30.54,     35.69,     44.67,     56.41,     67.72,     81.59,     98.94,    118.84,    146.72,    185.82,    246.98,    332.31,    465.16,    639.68,   1031.90,  32115.84
196201, 1112,      8.47,     13.36,     18.51,     24.34,     30.11,     37.29,     45.79,     56.17,     65.97,     80.19,     94.53,    114.32,    141.77,    179.08,    237.78,    331.78,    453.51,    612.78,    956.98,  30198.91
196202, 1113,      8.58,     13.97,     19.28,     24.96,     30.39,     37.54,     45.39,     56.71,     66.24,     82.12,     96.01,    114.89,    147.18,    184.78,    242.84,    330.54,    469.62,    611.91,   1003.69,  31349.07
196203, 1111,      8.80,     13.85,     19.27,     24.39,     30.38,     36.22,     44.96,     54.37,     65.67,     79.62,     97.03,    115.16,    144.00,    180.23,    232.49,    327.67,    462.62,    612.48,   1003.00,  30434.84
