"parcel_id","Easting","Northing","Pyerite","Mexallon","Tritanium","Megacyte","Nocxium","Isogen","Veldspar","Plagioclase","Hedbergite","Spudumain","Gneiss","Arkonor","Mercoxit","Bistot","Crokite","gold_available"
3076,75.5,20.5,70.6228145597327,133.281663126043,140.58379950129,90.0915577538078,128.536154801863,129.459523680551,109.440588904167,146.956894032821,139.782954606475,141.5952176009,113.319191196176,109.300510886828,120.972260460157,119.807562440839,101.860496795262,25575.7973226705
3078,77.5,20.5,154.196547142081,114.878261762461,107.866999303742,119.661508556667,108.77064351305,108.322746805234,103.436971973134,130.444801295054,122.71608940995,142.123566560896,110.849381839989,101.794421776379,101.255723206989,106.495558223829,102.732444738473,10632.0131303126
3080,79.5,20.5,114.208058816431,116.111955854231,115.731314413434,116.179856178634,122.805089902048,118.963645112851,117.138790193975,125.122537186903,145.449808551574,143.537352824279,125.559001188879,109.224319914757,107.951386568325,110.326904638095,109.939043649447,21749.1210260619
3086,85.5,20.5,111.797535503149,104.23804564857,103.067612890484,107.648121669165,103.607559660841,104.633599861756,101.853787347634,112.651125380859,116.373084818943,116.465929140649,110.98383804568,100.636101997489,106.745010371729,114.387680605584,105.446546859147,19116.9892866554
3090,89.5,20.5,85.1635006060708,106.856223459264,102.0852223733,120.224579726885,101.569090466788,109.203777254799,104.936117950097,131.674686024187,141.094597111812,154.627809753556,139.99672297851,102.988350816255,105.60029075627,107.240203918446,105.715800861606,13331.8717674374
3096,95.5,20.5,106.608074986962,112.332891236323,98.0360118295684,95.3007513658132,118.741066325062,120.23691258532,103.100012231307,123.483505727372,123.007680595282,119.544196715296,103.75141800083,107.129326036563,114.967682585863,118.557271929712,103.716934224993,22200.294793847
3117,116.5,20.5,104.330542408001,109.287428083225,126.427882564075,105.610701872043,102.417953250306,129.884760660199,110.975088116473,163.543115656318,139.455582444864,147.031050168458,105.371830438749,100.087721883463,107.707877879089,109.168744150414,108.051013638009,11744.0241525601
3120,119.5,20.5,62.3428546379635,115.233288763089,117.945569422478,142.892351473499,127.212302890201,119.587740931735,110.819270215189,97.9213800660157,125.011403065918,146.873140939901,125.735262707404,107.518081624807,107.400068821241,107.361835940849,104.173317697421,21645.7228309079
3122,121.5,20.5,108.192539843911,110.081198584756,111.518533229032,127.385301958926,108.718693092074,97.8889168432907,105.258541190476,132.368629896597,144.076518292672,157.375369876738,138.530002020861,98.6224891334373,122.963693912682,129.953447217004,103.738216247681,19671.2517996245
3123,122.5,20.5,106.770481281839,102.050440095245,103.290023628327,107.370532432937,103.339721483845,135.246653782453,111.789613093873,155.931709755011,137.770743048801,149.504030209096,128.721385911014,113.960211002633,108.450284634632,134.639290624566,114.750056948787,16565.3120624656
3124,123.5,20.5,101.527378576738,109.193871506791,116.783830283407,126.031745769524,110.059859135672,119.504904492466,104.331455349311,137.530093961454,137.674793660925,124.130575623634,99.7918299535428,112.384588743865,107.376238891474,86.1655689182124,107.787304929985,4160.28380154358
3129,128.5,20.5,117.002117012352,106.701457556472,100.090986233116,98.0169417594311,114.65963064518,137.261490696812,104.059133036584,137.355785208368,128.122792568478,128.222161898046,109.854112027918,108.932749110836,113.628363446456,117.735409684691,115.876145276818,14258.0334290649
3142,141.5,20.5,123.627989158258,119.945467177759,112.549848229893,129.292374452694,98.2792515296528,129.832628428204,109.582637376232,152.531427324961,134.49079399501,161.08726974985,114.283703375032,107.233388577827,117.561101424727,114.451661449357,103.800457190949,4979.94879631295
3144,143.5,20.5,102.342291701693,107.465745902844,98.4797657452281,102.619426401762,93.4713413285455,100.073116987017,101.360269954547,110.392107045304,115.600473922363,127.379884751266,101.832475192258,101.708470009546,130.596519342078,111.861796110252,106.342659850292,11583.0848123187
3147,146.5,20.5,133.320361100011,106.068889802364,99.0357468789417,94.0461327322007,126.877877672283,98.7625087802943,100.244741060809,126.707197397763,118.770970170852,123.06877101485,108.022994901736,102.065500755057,110.340040625222,109.765774470188,105.489827324055,20857.3672593917
3150,149.5,20.5,130.384176600971,123.872631408577,104.752212095438,107.266844063415,130.543283997759,113.344799271279,111.602991397021,100.329365391354,139.559905224885,158.167517034411,111.414716294161,119.279654116993,107.829151448664,107.05605229817,111.326452476681,18384.8247471913
3152,1.5,21.5,141.836552177842,116.783855553681,87.4745472142683,124.010847627954,116.861208538463,97.8517451969276,101.5174484763,129.186609519077,115.598148877464,120.128734174485,105.369320616303,110.560421504126,105.953798602109,103.749726549497,110.571071701773,6290.3727490535
3153,2.5,21.5,136.410410238422,104.623418056181,94.6579605093729,98.9904233576247,117.099649497755,114.153399886104,101.397077632234,107.442432790186,105.427244776455,111.135138661118,105.310508174757,93.9691714628777,106.739900619153,112.170397359344,120.876611126135,20908.0810412802
3156,5.5,21.5,87.5724255985142,112.88855731228,110.945439019923,124.295343030984,104.555633899083,135.233495584993,107.249593486944,122.393476659732,145.983730578283,148.638051155044,120.116000876324,102.8713350422,102.062721140903,120.885786501291,111.308204273088,15643.2365739469
3160,9.5,21.5,104.284566666659,109.864617048334,113.991672027847,109.664820404916,115.11297922459,138.322600743785,101.530697891111,123.85422356265,113.392235753748,123.026106411253,111.917262574346,110.983484077905,111.105566330238,113.247690174894,110.244023355591,18147.2015699389
3161,10.5,21.5,101.328827633278,106.71629435165,97.713433973039,135.688142803547,113.241013430924,102.795901105554,100.244106544299,102.373655313064,113.761928187571,109.394090257362,108.853135666351,106.538918102943,99.0185659714572,101.506633569155,103.294496229277,10925.8685002657
3167,16.5,21.5,89.2620833532584,108.674696012391,116.392360821778,102.92166789233,108.638331545667,160.664660724206,103.417695677347,119.27152219286,115.670442640503,125.068739132369,114.12049699574,96.4276719410321,144.49165550182,124.699905346603,116.866455722411,19606.3589373066
3178,27.5,21.5,110.846423793567,101.470466021663,102.314271109624,91.3668233093152,103.691964938926,101.635194203707,99.7022379178116,153.143679113204,149.71604716299,157.491507197853,101.295059617245,116.315593487158,121.571279888191,110.071198673394,108.36493976693,5645.6338144565
3180,29.5,21.5,115.138189833705,100.264864259754,106.526640091177,119.600991957972,122.919256767767,116.445568643696,107.499872706527,137.120923064075,173.398816608377,143.47911020872,115.579201651654,100.630207555854,121.655605146978,116.882912231537,118.204194942539,7669.67358111602
3182,31.5,21.5,103.793061610237,126.897852955137,122.104895927081,130.60367390608,118.822455521276,116.09865088482,104.415447223177,145.018653713963,125.265439192131,137.27409227676,113.339790051347,116.520286484066,119.932816841391,117.4249776098,112.946334073279,11883.4660198314
3183,32.5,21.5,76.0842728624584,105.397085091745,116.051338067821,110.101662054308,103.511030763661,122.24904211147,100.941419430847,159.469807818374,135.475709987055,147.142334412317,101.820245050462,111.5793266518,114.259046643106,121.401373783416,115.299644306282,8323.12711174003
3185,34.5,21.5,135.377535045132,109.236454022362,93.4874827996727,107.595814194971,109.060653305601,116.441870226219,101.616889833076,143.477145088953,150.756626036719,153.972024857474,101.015571370063,106.917450919086,120.23633740624,117.252078824384,96.7889805119064,6260.21933900055
3192,41.5,21.5,113.911495298195,111.131869364932,120.710596107723,139.058902184346,113.688643666832,120.376431215167,101.293132693172,108.148098196263,114.045190747222,123.534495737216,99.5937971255352,114.74336566219,106.225478947838,105.513678712027,97.9442567265501,9670.55317176598
3196,45.5,21.5,98.5913823229457,108.396031762886,98.5567958965809,91.316215997473,117.128206338045,96.4128402670427,105.729873166736,124.199528550897,137.069552555728,159.687861258371,124.46540062661,108.586389095445,104.101367238639,102.957847956148,105.58766995722,19545.4976944463
3197,46.5,21.5,114.151737843709,111.257099358665,103.256661477475,121.205442258047,113.764169521369,106.917471334297,99.2478218189392,142.656470978357,135.21379602461,135.989157852506,113.578647088005,100.831461365315,108.256577230457,100.985524874786,103.619561110035,8548.17848303193
3198,47.5,21.5,96.4531372125862,105.927691098171,112.385414212412,113.756261460217,116.088321041605,127.327897004293,104.920291727521,142.715449498832,131.192756811168,132.36508685015,105.133780845186,97.2971808797032,105.22972873406,100.555927220737,106.572961847751,12246.1977455188
3210,59.5,21.5,114.135500188702,98.9847241444104,104.386411983094,74.0934323738165,128.442326003,143.741083984161,101.851783937364,125.84777465489,121.896621627632,122.118365178063,100.109374643857,100.832460738771,105.13946102575,108.620416959816,112.212026366226,25367.5768899907
3211,60.5,21.5,95.3370770733865,109.151027286465,99.1197538072954,96.470627920412,103.872179200961,95.257177810406,100.407817355536,112.341634798926,106.693958811576,108.406372757169,106.093574043026,98.0479003556002,100.792686333138,114.75332415186,105.419467184679,23567.3658747299
3215,64.5,21.5,123.793100920841,116.454766296973,107.920201637049,121.5653891832,111.354297935467,137.038538385782,100.79309930477,136.283251288197,128.531443082114,127.810024553682,107.275169526786,102.352076683204,104.923274385859,105.697816120382,106.206806557782,8455.0087348064
3220,69.5,21.5,102.738832502064,105.782697115624,107.266255397964,117.762394253922,112.639133087091,109.024947939693,104.90479355047,139.40934490994,134.257589963754,117.091221245286,91.3652607203418,96.9766787310109,103.946723540997,125.97131330137,115.893527662868,13452.2597121435
3224,73.5,21.5,75.2225852704956,111.972461139765,105.31690986928,124.271680377595,105.537560085376,115.521809771382,101.966382377058,124.021672246813,144.995689579887,157.107025731656,129.164956050022,103.749027521818,109.873088111751,102.771989120411,116.593161578293,7869.4491613267
3226,75.5,21.5,106.446394103166,101.06748444249,115.650707061786,118.892221518231,115.85046404063,153.070041633519,108.711859687411,121.625357421122,141.189441547337,142.973675670103,105.133882871026,108.997644810887,107.761090700782,110.26850775418,111.563518058057,10251.4057236493
3231,80.5,21.5,118.626179324031,97.1220685780464,116.20580354469,126.970187090921,114.759368922845,129.483387330009,110.489804558569,147.138586285452,150.480515878216,149.850513445467,104.269037560687,110.516678018652,103.721164404193,123.276174721593,106.218197277586,8176.60991317912
3238,87.5,21.5,91.9941244206981,112.636768441479,114.280484093524,129.067567083155,125.918516123481,134.403150275526,101.75320010227,105.491709052685,116.999208110033,129.120382928022,104.415152482511,104.479652964778,113.423241362305,119.692788776136,100.04730794869,21016.4673695687
3247,96.5,21.5,112.516875465987,101.238229280513,116.038689396462,153.354894158843,121.105686320373,92.1775129423959,103.183355272196,118.892371453462,142.404692379997,143.140339487987,119.801252062068,107.321026941162,113.830434991068,102.094977920478,109.430628848852,4714.04972375064
3248,97.5,21.5,91.6705481591129,119.610034120299,104.791347570367,137.130600794099,108.118548539323,114.42788659248,103.858652215023,148.215655323843,142.003957967745,155.40659458115,118.916887549307,112.803651060038,113.14392381019,115.410156029987,114.304868907314,4754.00854090013
3254,103.5,21.5,115.24347711687,107.314187657628,102.718453141669,105.678073592236,103.622917267423,116.235878025145,97.9151014149667,107.578706880537,125.011422945449,139.961622797698,112.218081902704,111.617991663488,102.793130674963,102.149564336128,101.439339102656,13181.5580195365
3255,104.5,21.5,104.241672980257,100.491812500179,96.9053049311173,94.5535735388575,104.259235362899,111.993570076842,101.834873452026,144.613428569554,162.564925518218,174.085209732589,124.149273372476,107.802137486141,101.40252400771,107.164391654614,103.829798251617,9806.63541401223
3256,105.5,21.5,113.53225313328,104.628754937012,100.63422373588,104.176608819001,107.950326556256,102.506298847924,110.446441210042,154.306387764333,141.164447748045,152.889882564656,113.326757981917,102.223326714015,116.89724105926,112.644426384281,101.264867251213,12121.9851373707
3271,120.5,21.5,169.878034055438,105.544247275818,103.447904747911,136.526807177926,125.106610701593,121.70684804883,101.076831042921,121.069775786507,114.365706505454,124.525881488545,107.208129022059,110.555622799866,118.894452152068,125.984178238046,110.16851409552,9154.07869374313
3296,145.5,21.5,143.377496723641,102.163657098789,109.084181224839,97.5175036530852,114.636249028871,103.738706872809,99.3466179757765,115.282924100251,114.324039767296,124.022276899779,115.182116992323,104.312778937401,109.058825841398,115.856448793923,105.785333780802,23299.9846379277
3299,148.5,21.5,115.282507072026,103.582220225152,99.7409927922295,97.4964192079644,118.357068659286,168.468766816948,102.806031890211,140.87537732624,134.564860518449,121.756619547186,97.2939053479208,107.375216330149,103.033405999058,110.759025441385,105.973655746581,11906.109980481
3304,3.5,22.5,133.95477732836,116.543123215331,85.3816761368355,145.176052738249,111.192551583956,112.707111698058,102.162981605368,140.945514237568,117.950643376997,130.851347506546,113.559118979172,107.616285089388,105.4942241214,103.417011857175,104.339849116062,3661.71898453375
3305,4.5,22.5,121.469102454563,110.904796073154,114.493024997367,108.111923478056,110.648306412774,125.321673387722,106.534585161648,141.992403506553,145.36022264244,155.415606904129,107.445353032103,104.615613548102,100.879546954474,105.580586586779,105.531614856835,11162.6562719414
3307,6.5,22.5,120.519393448015,107.907422947754,112.421797404166,122.952275778957,111.647097627641,95.4846964184727,101.43457077147,150.028075672665,131.893114420371,146.528679612523,113.419203813641,107.497298919622,115.747068333261,94.628303350978,109.263043483468,4935.17217234409
3308,7.5,22.5,66.5550162129968,110.510536268921,155.243860683794,114.534034790777,112.094014221872,113.791062207703,102.071578216253,113.991394292966,113.289174785655,112.170647123488,94.210914482028,113.166635230644,101.608536463106,116.794509209217,103.340517736859,25424.3178432298
3316,15.5,22.5,130.484953011642,112.559709701993,104.800557148908,109.404642398422,123.61202150867,95.9939797173922,105.390133289217,109.784880640069,138.025821737279,148.26756129265,124.243003861777,116.288117887452,121.82672973396,123.035759801999,104.303125578583,20244.1186919846
3317,16.5,22.5,128.261503191287,116.468218204539,104.571380423077,104.1299392421,107.689589354019,119.585177661801,98.1432722462014,119.65938572185,108.370666233704,119.028310213864,95.1012112199457,115.808878432676,111.044590165957,104.889685789341,112.458463334231,9372.88570300984
3324,23.5,22.5,101.26371012618,101.089220011756,100.308972432259,99.2111187085757,103.306555649084,100.739698490549,115.01781920504,236.378348836949,173.362773808914,197.48785181127,128.130629538341,101.475424934779,105.71114793295,114.92508204711,111.73245838761,4908.36572472644
3334,33.5,22.5,102.675197634691,107.425055561782,111.282737342043,94.1731795780265,107.565376507173,116.504194917121,107.750494751477,143.033487648352,136.510605866877,138.730485854794,101.889312615347,104.828281491553,111.666103728568,109.245817339503,106.517881318099,16169.3923100423
3335,34.5,22.5,129.021615759642,105.888194762225,119.86240597232,100.19329016596,122.490614771722,103.548143671889,104.837061331103,106.431667668094,123.435661895631,118.047324566902,103.215308785258,110.365194813684,115.087818032977,130.581862126547,117.699764459243,24385.3010918009
3337,36.5,22.5,94.7697927563058,106.876093724328,103.173107536517,100.963579992939,115.397626726956,129.406944459339,114.022385250355,139.429712378861,134.15572610919,150.840766856364,116.728770551941,104.270479042632,122.718052102533,115.436716704267,101.655307543601,20721.4060742882
3341,40.5,22.5,127.825152848195,103.503934166912,115.019339207449,100.719310438287,134.523365048013,134.505542581383,102.173776543761,117.327579716239,143.688484644303,135.212956309762,118.597267825523,101.011498356192,103.831765906572,106.203470507235,112.983802618828,21426.8949191136
3355,54.5,22.5,164.583794550303,112.205766908352,92.7326877334777,116.738543262213,144.457781468045,133.690443894374,103.009307832467,121.688075132113,112.076240798499,115.51350573519,104.654214813016,95.3442470554074,104.198244919001,102.227650028335,106.050178573025,17302.5215104661
3373,72.5,22.5,112.379134173255,110.409749514743,110.667855986502,101.896986153793,115.331564537379,105.1272009021,106.380613689589,151.171222649256,135.043190066053,132.875008094598,105.444651500776,104.527379023468,111.965262138251,101.727860300214,106.166964838667,12858.195718128
3374,73.5,22.5,107.634273706685,106.614361516674,109.51963295683,105.556269438355,111.588694670799,124.663318795505,104.043398771614,161.583882310782,131.547592297266,145.431613272013,110.62620520804,102.222490503695,111.751291004599,118.244936541112,109.893922037476,13610.8636792732
3376,75.5,22.5,155.951524262932,113.653883824365,107.711505865904,100.18351113068,121.504215191365,114.755646059792,112.86842503423,190.079375370565,158.450128016314,147.050480658526,116.758476708881,105.440407177706,117.08369137965,106.405359414149,108.90321701396,8265.652591964
3379,78.5,22.5,90.2984132585657,110.301961837278,130.250251602256,126.183543937174,131.57226149008,115.850926684558,103.040364579366,146.257527783349,143.946329278278,149.53841399843,127.33352392862,107.752687892937,109.118036632865,101.011761873313,106.600033665688,16521.6829053484
3386,85.5,22.5,96.9507453853665,113.512567997319,114.350417533468,115.911245748499,112.265512111886,127.267484530303,102.668779129247,111.243235213872,132.649541816958,131.577198508688,114.313616306408,112.61186340677,118.481330470418,119.774150071997,106.991754134822,17731.555448263
3390,89.5,22.5,98.9251775448223,107.592515320242,106.235553504635,115.718194262998,107.219011949407,129.170390741536,107.133063982569,124.82803872667,133.218862281526,143.219730534368,120.076805625318,104.551610601534,112.551389894796,101.962461671529,108.587043726184,11666.8521171312
3392,91.5,22.5,90.539386884813,109.687148357174,104.44795001237,122.546585599352,107.414415624957,126.770388283252,109.754797810487,118.857013038797,118.327332476979,129.711072264661,110.735626096841,97.1344959550299,110.905676118801,110.411461255484,103.273977696909,15516.9030260424
3397,96.5,22.5,113.814020193174,107.858037015722,103.174093628597,111.618711381526,120.010164479578,148.68331723571,102.693394683299,144.989091752834,130.356344535279,148.1656334733,113.946361671318,108.747136931009,108.260935911684,114.782530866571,122.483963710271,10005.9168508294
3403,102.5,22.5,122.665648104634,104.056481782048,120.985628582508,113.404724530936,102.358918430031,82.4872232230263,102.081058871367,106.778551527129,133.574041616273,135.314983476793,116.755875331429,111.590837112941,114.104077155184,136.647457462901,108.989502873391,20307.3480125935
3407,106.5,22.5,110.26331007805,104.356731261307,103.565602477915,89.4632402405667,110.205529405036,104.330227765638,107.488208059182,117.379170359363,128.261222126537,156.37222319079,135.068696945245,100.779970810183,102.412137751317,105.906239868032,103.014647846433,21419.1583108485
3417,116.5,22.5,57.7733813455649,119.421517127866,115.739364980441,121.940743366755,110.915987160879,121.568370082776,110.251839739167,192.933808575262,166.610790338346,184.730655733123,123.943872427168,114.518580970458,115.770116651338,130.799064905223,106.098474953413,9732.61563861688
3421,120.5,22.5,151.137204241201,92.4991029375809,94.43821276573,122.841633017902,122.15990567746,136.188675391013,109.478656592498,151.602545051654,129.258977583589,134.940208339158,109.644076424847,114.434746647995,108.412055302734,116.764417884231,106.315315274538,6830.01261477263
3433,132.5,22.5,139.070095687289,110.1287914947,92.8266877778915,110.616759016256,108.392471978886,98.6474489919763,109.104594432931,137.977130996822,127.987721761922,161.641660086753,137.793353890454,101.179095999522,108.793432323053,103.873994727636,106.833286648886,14175.3941027534
3439,138.5,22.5,132.998960468227,117.899516864271,112.960316549303,99.9061056181435,140.393314363497,128.744432226312,100.303888108254,163.102785356994,153.525228242378,161.395251057453,114.917021773826,110.462037156662,103.897016390099,106.820207662695,105.689617285023,16803.2652984192
3441,140.5,22.5,100.376069487965,119.304174291773,110.741690840262,160.500171031714,101.769994695817,114.86904571354,102.255105059486,144.175521570849,135.604481086177,139.334438846213,109.606502475224,103.799615768312,108.275599671523,95.1512918818169,107.626280494553,2957.75616909909
3453,2.5,23.5,135.432848340859,96.2744968467934,133.5535958895,114.756152805745,114.334155717572,161.238097377053,105.098883061233,129.714483190746,122.962730178834,131.049811385264,108.794557066544,97.3440750788431,112.786784058832,105.552460282868,105.558209906736,14841.234842998
3457,6.5,23.5,77.7585547600507,109.891482067478,116.117349330832,129.506969017395,115.609666941813,90.7604822845256,110.070366162021,146.046358936785,134.410003794253,158.043275358176,134.81758554806,113.362512985561,103.707201927085,122.468131498695,111.077792560804,19483.7750430574
3463,12.5,23.5,94.8715537834134,119.065913901045,122.511941453159,92.2198280469322,95.9391176045992,77.2997687598177,104.455919464296,115.08148992298,125.780518161574,127.157287327436,103.151281555332,110.988359032121,109.270086163133,120.464212572934,111.175956191307,22258.2560505655
3465,14.5,23.5,109.768768009446,109.837253197983,110.837088739419,115.301035755051,107.514822706939,105.371092191747,109.542051607684,149.53752136115,137.936370462178,136.33495077421,107.304278122735,124.330852723094,125.858052788061,129.684777529511,116.203479749904,7615.138092913
3467,16.5,23.5,94.9255981207153,113.507356760112,124.720473035226,131.599472336405,122.359632945026,105.144622719128,104.104468439648,146.788075977559,143.418724379277,141.399681469331,123.755701629337,104.929067421626,117.088915020539,81.0911998537915,119.758372920999,4765.9962627477
3470,19.5,23.5,116.089756742994,103.65600951739,102.174607930353,122.678429465016,119.667849824903,114.147354772313,117.980131169108,166.166144623201,167.328542919575,172.488388283019,121.93307721868,97.1487402346419,111.457728845811,129.648935676233,108.519424858618,12494.0818288001
3473,22.5,23.5,95.4316301091698,98.4551245752162,97.574302549194,94.5339343680438,96.9941741919357,98.0741520671418,105.542108511519,154.880538680941,145.501809517874,147.789726282675,92.9513676285021,114.697175500306,113.562211377885,122.9283316214,110.185788661069,7214.95335220924
3475,24.5,23.5,103.407517567166,103.629271955557,98.0912663648169,105.902809177723,101.067168457849,102.078422615294,110.787843673526,196.391610022487,162.083493571903,194.084023898065,102.233662718888,106.891605355616,113.230345032009,105.36403052026,102.406497702771,3222.01896518835
3477,26.5,23.5,110.59230634328,104.757554780664,102.60708462985,99.1605316123128,104.121859796574,99.3422750243164,98.5862316925095,183.517400296874,149.34302268106,153.072191194984,134.31766690866,123.658974036503,116.691558591442,148.965915539777,102.708256952972,16640.5689398777
3487,36.5,23.5,156.90462332423,121.518359962644,104.260331296183,156.06982964478,132.201385921494,116.007228145658,109.065314944587,143.552174335431,145.43201246641,132.31369858705,109.182570316728,107.631445039236,124.708094024979,117.158510767883,113.768359771511,4062.7861464368
3494,43.5,23.5,114.717130598015,109.881175951221,103.960248206589,111.760247082225,110.05171165994,109.332699726172,105.146906192344,124.154991665903,128.186018482534,144.745609836929,116.098239580587,105.890443608984,109.466825427682,107.114030190852,104.336797038361,13849.21483296
3495,44.5,23.5,86.6710135465999,103.842480384856,102.589884149066,106.377817111801,97.6967705826688,112.700795012599,106.018138338189,135.75775577857,127.77313821813,124.05875914157,103.893711643402,103.750017666609,108.28989510807,109.682304698185,103.462253628111,11300.1899709229
3504,53.5,23.5,150.283577457767,97.6582342440119,104.242733818954,43.278947032972,134.273245226922,114.185608444895,100.094535205453,102.828785873049,104.105391775203,105.138509681434,101.358980226511,99.2663074322585,103.528555565439,103.191055568684,103.974494126187,24275.9456734487
3515,64.5,23.5,108.202043986028,109.858548584683,93.0342605608523,105.277562086431,117.996760892092,132.004466881302,102.311675394656,135.563322446511,139.441102508475,133.074512430633,114.658059498381,110.13018123344,107.054109315766,112.871503722051,104.448716731723,13230.7042240983
3527,76.5,23.5,138.130041412978,108.841646858513,103.814040671818,113.575820157324,118.605924557987,117.298735279404,113.250087321928,191.537973576934,174.495299686,160.106668213165,115.248298274726,91.3818348370251,109.851029099614,97.6367466432606,117.726543907848,3718.3093740454
3532,81.5,23.5,146.49424610315,111.510650778087,117.716810997951,109.962066895647,115.19946192654,96.8701365350871,97.6162701839721,145.018617737046,124.414955497675,131.732714099285,113.145989753765,112.298874501481,109.289543647539,134.502713840841,105.012443294833,18731.6661224749
3535,84.5,23.5,102.037535872258,110.597592735865,97.7940112402545,88.6505768142099,102.596572557538,117.870318231617,110.749345125142,118.007023972289,130.292245539963,128.690234099113,98.8103979304088,116.907453552359,111.360089248575,118.971182664332,105.333384121025,17838.8929101428
3536,85.5,23.5,120.439404869644,101.305659427592,121.087637528208,78.1127849948877,122.219449316481,131.147914905061,110.169770195006,124.381133232696,132.063803923648,132.026821192311,115.711069024779,105.00128256333,116.063648347632,116.95386475745,100.633538645699,25476.2109591253
3540,89.5,23.5,136.506553147779,113.786569289804,124.70791969704,85.3876628872844,121.315408375236,104.338421511163,110.959915728819,128.784608114271,152.677580457006,143.085359516623,104.21691957735,109.80376669164,106.71433487431,116.000256174696,110.242737282332,22924.3937427326
3546,95.5,23.5,92.3403536524066,100.182073011085,111.098329321716,110.765281482335,106.214264664187,101.02175351304,101.019584407756,132.97292529196,121.688801455183,131.05073976977,112.448113252343,108.097308789812,105.143556942996,107.202162260439,114.127190470199,11973.9357187914
3547,96.5,23.5,201.219083502896,118.994829141262,91.3142260458374,140.053125902864,128.20086023242,98.3499724826362,106.272295198051,129.585760675002,119.541038722991,129.211741505041,103.55647325827,96.7624968031533,110.668320712426,110.542560287655,106.816918869621,6295.15520508004
3551,100.5,23.5,117.724124054818,102.871506600185,115.025090242004,98.4529904098104,125.999453880096,141.421564361072,99.9369386606322,162.214274683267,126.528662469044,151.95688089821,113.104034878205,120.181165330892,111.435516953023,106.317267188913,113.733033012855,11725.4419617694
3557,106.5,23.5,96.7950260427663,106.146017012561,106.285730515581,99.6303649216502,109.056593935309,113.079148205253,100.272791957584,123.287624513734,123.331138941736,130.832678106796,112.099344096143,100.908004979282,106.551207411338,103.734715379773,100.190228770536,19013.2663877996
3558,107.5,23.5,102.38996259294,99.5036383230848,109.206311508001,106.012793853585,104.678106105017,102.8027954373,97.8076348742032,131.033202754075,126.205822320619,134.352136696675,108.15690109174,107.482419485021,105.736258852471,102.318318927533,105.073968813325,10468.7865543697
3559,108.5,23.5,134.813837385966,108.647472067173,101.888516896639,118.541549277757,114.272855587784,126.243893248512,113.135839172884,167.227767599161,139.65463276835,157.856191332134,126.730164902661,100.18145055207,103.613598308171,110.703869551397,104.488222087074,10249.6898068044
3562,111.5,23.5,104.46913492585,104.905138151997,104.406416098052,95.7275285257927,110.582451454499,91.3377922232896,99.9625103527195,128.787954683858,113.728958368626,125.630162071583,110.793821181543,112.649114954178,106.944404786791,110.958805345439,107.109344165585,18241.6408557897
3566,115.5,23.5,109.423572177454,114.104101095766,120.403395694287,151.527798467002,126.456845190879,130.609078496766,121.222707423794,171.087582462435,176.972554245957,185.051995463731,137.347721999182,104.338847882847,108.846871015273,103.383195016422,115.250093244602,4531.57528777759
3567,116.5,23.5,133.627556132292,106.471103237589,98.414602172397,101.902824590803,108.776279745733,120.841186280923,105.611500235492,192.082379357853,150.385019239042,170.266957652518,133.355750736844,115.523934045162,106.342084965399,131.142707444452,113.795676599013,9672.39757711909
3572,121.5,23.5,149.382975262502,97.9138861408738,102.058957051417,73.4863277307613,123.483190634626,124.837542868913,112.607520112475,173.517450186049,159.343012788457,134.739472463893,108.854821068108,111.372305394644,107.352643373098,125.471739774296,118.230832233023,18421.2309435694
3574,123.5,23.5,94.0732631912756,110.918080100267,129.988093638616,125.984717453391,124.99663012866,95.693433049422,96.4147890845382,222.453096794059,154.485721979828,176.938352096417,125.050263312348,116.68827691557,125.408213259286,138.931552859992,115.26734626485,7844.34264896597
3576,125.5,23.5,107.149793773141,99.602567788327,110.410578822669,109.848286086143,113.519912417036,132.685585984437,113.180134119893,192.883854061332,160.549459867832,196.229366538395,115.89719551246,93.9373989536286,113.938099684582,115.009204798704,129.369037893615,4432.69403274942
3580,129.5,23.5,117.762026680823,115.152331559777,125.067876396059,122.713759581896,128.961573611306,128.014593568056,105.074983994047,119.751303524418,116.534624099886,125.378369761973,113.002324403965,120.73008772234,120.998745585554,125.913768320447,96.7891040425025,20757.1003794596
3591,140.5,23.5,143.707605865411,95.8291741130621,110.717435060852,67.4427191526651,127.657406662463,123.51371234479,102.453953467929,94.3820990003746,128.273119567808,125.013139006687,117.966995585573,101.476892258428,107.314141027059,113.422863860079,105.796650390173,25101.3622776336
3595,144.5,23.5,104.675206731873,114.25205699156,100.143520584792,141.779652814327,90.0676508398842,106.262718700567,99.1356265937137,102.368135207727,112.094699894781,115.046019728842,103.481833306068,103.314654372996,106.173549276713,113.947670176892,106.070303613706,6367.84840389884
3597,146.5,23.5,145.504761898473,119.485687122908,91.5831733168109,124.414756042945,113.430998553475,112.192792854632,103.805642390395,136.485852731545,129.356190359262,136.626911844196,109.839448887022,102.989970505092,105.569164122027,99.3327146777948,101.688495296668,6056.20541011443
3599,148.5,23.5,119.852115066233,115.586156489679,107.012901341702,111.731378923603,138.134255792387,100.47788364601,102.937210619077,92.3792762323374,121.802035907642,132.038264452057,116.246936340792,105.57976122622,101.134154201415,102.781772812895,108.306130972994,22673.0690933779
