Easting,Northing,elevation,mineral,rock,ore
147.5,22.5,78.04159353238305,6.771101684673122,4.24998628607669,0.2406242989269387
148.5,22.5,-338.1925590674879,6.807392882788578,2.988698506405284,4.608932974926954
149.5,22.5,-510.819961307909,7.172374306081599,3.9409888202865266,5.317223760778484
0.5,23.5,560.301480318901,8.993407872950984,5.283242429584085,-0.27153292422076003
1.5,23.5,447.9483990392167,9.26017458382312,3.323112690186618,2.014386258523975
2.5,23.5,1468.1660688590675,8.980371621856854,3.7265597709480627,3.2535358046654475
3.5,23.5,1236.2204650028752,7.50685126087901,4.887988866248428,2.321105043157338
4.5,23.5,669.7283885542602,6.180910691232798,4.391094993732139,3.4730985160722847
5.5,23.5,811.831665604605,5.631295358222191,4.243231935602139,6.156762933907647
6.5,23.5,720.0744178903146,6.84007876676932,5.030932686528216,5.213995776979776
7.5,23.5,1158.8851464272016,5.2647835384303265,6.249594849844511,1.1704672771953333
8.5,23.5,1317.8248713588328,5.917537746152574,4.931328628991964,1.741465659338827
9.5,23.5,1174.7563711361013,6.300314858690839,5.729395368774052,1.5700999680367547
10.5,23.5,801.600547653132,5.025157705922184,4.900368931286919,1.790015054600067
11.5,23.5,529.8430211432983,5.654463040491277,2.5981047301254008,1.0208236768538526
12.5,23.5,1403.3475045600223,6.302415019288311,4.730426088287908,2.76576583990268
13.5,23.5,1359.7521881536213,3.7617966475484996,3.6017953170441013,1.7381047135031653
14.5,23.5,1072.019542320495,5.474591989575565,6.806003588437233,4.349770658882672
15.5,23.5,915.402623958845,6.441301980797801,8.176475300741185,5.455896703745018
16.5,23.5,877.3019826912908,7.313585833767025,9.091235884939547,4.724381229778618
17.5,23.5,425.47324209787615,8.219804807451485,8.671641436548088,5.375199399372852
18.5,23.5,-202.60232594198635,4.616238483579866,7.5498420292480874,5.142903443357006
19.5,23.5,-524.3801169063785,3.267293701352658,6.393346493061432,6.454210284933084
20.5,23.5,7.40020264476135,0.7008051894286949,9.10808110913674,4.3674799221045335
21.5,23.5,410.1775304985733,1.004322153273395,8.568975844974759,4.1452039974647565
22.5,23.5,480.2695159449748,-1.0684592805532125,8.621063666099655,5.936267921006323
23.5,23.5,644.36352359691125,-0.5187361369635477,8.995199229501733,6.70225466311507
24.5,23.5,729.3987610582867,1.715201866721189,6.8666444012734615,7.840855401931447
25.5,23.5,681.0275772999247,0.744616178794403,9.172054618126865,8.48777566002266
26.5,23.5,945.4312500119107,2.1157562981106484,7.463295642364437,6.224847156369545
27.5,23.5,1529.2367599230156,3.0331954040711118,7.980584053505826,7.43178735687599
28.5,23.5,1480.075186119345,4.8887925903024865,7.305554195950764,5.90662546902458
29.5,23.5,1663.326789447552,4.500933489479911,7.232273237145293,5.182864635402545
30.5,23.5,920.3278957868444,4.350453102664716,6.955935475757704,4.760467655955285
31.5,23.5,134.37730126734618,6.304664619770213,7.302867437138618,8.197042039914265
32.5,23.5,639.4306146024909,6.53142065193329,6.33904361256479,7.942384649483055
33.5,23.5,451.9040266084631,4.759198607283777,4.0339955222175545,5.6449947096291675
34.5,23.5,847.9720564209554,5.765374023245624,4.05097164417407,6.175527993939821
35.5,23.5,948.0004063074252,7.718838000671838,5.878354974226438,5.638864290211905
36.5,23.5,1183.5294268945706,8.677346992941446,7.614138999629038,4.052754692931899
37.5,23.5,1087.6317128161809,6.906102214224925,6.413795880233185,4.506198188603929
38.5,23.5,459.2336413886861,8.240642582067753,3.7821454976528397,3.9445178051231147
39.5,23.5,784.1558987534601,9.114065730529486,3.107590898098478,6.213103016178215
40.5,23.5,299.5500518584355,6.728220707638613,4.559063202235191,4.118586354887313
41.5,23.5,774.8155281786558,4.914744594855162,6.108302253465999,3.2491851697016996
42.5,23.5,595.9850988452766,3.1010215776873435,5.411691106468955,4.204451825663147
43.5,23.5,515.3177440650633,3.6509506154019924,2.7652294550118075,4.7493071079934435
44.5,23.5,519.8833741305324,3.5460827021524626,1.8332816716754556,3.4178137192474263
45.5,23.5,1099.940964176939,3.016025959089773,5.02877448409222,3.260320109892681
46.5,23.5,609.2867056013682,4.292369751708912,2.1725000217337525,3.158961243712887
47.5,23.5,586.3049522427904,5.641983884511814,2.3788381539389727,3.5239945252845892
48.5,23.5,613.6084118658548,5.173159698243229,5.703047804627306,1.786011983664805
49.5,23.5,475.70288947046794,4.279346524366038,4.374491423696779,2.145597945441982
50.5,23.5,232.36756726440208,6.451612731665504,3.4493487716523736,1.8390628398908255
51.5,23.5,-110.90534961327666,7.17462942795941,2.5486418780929943,2.1423284356825643
52.5,23.5,-122.35848669675727,6.532963393847381,1.8620046004561055,3.3103265090880765
53.5,23.5,199.61233069095687,10.458774798250495,1.5850204738849802,0.4718560187774212
54.5,23.5,450.4818878800752,8.616346541344647,1.9925259670193838,0.7660787660469941
55.5,23.5,576.5691226106057,7.2384014811052175,4.709840420715247,3.5567432951796087
56.5,23.5,932.9377492328623,5.780250493925441,6.19756864101762,4.755257122516638
57.5,23.5,987.000167382195,6.840108046153313,4.0159920853686195,4.574392345411353
58.5,23.5,159.9227803323113,6.6178496874086195,6.901286678907516,1.6577261929248719
59.5,23.5,219.96422157753227,4.669576762613465,6.051758511173644,1.9479727308665087
60.5,23.5,-301.620997294478,5.6104593084377505,4.78963867092765,1.0926157076136764
61.5,23.5,-354.69269803018426,4.30959302940209,5.50023836627099,0.1881518047171733
62.5,23.5,349.74101149104814,7.297246960472835,4.149809272883454,2.1866540692799883
63.5,23.5,-487.44306247773704,7.377970240763357,2.867403508589215,2.9988371812801313
64.5,23.5,448.0630260059379,7.156153760283242,2.512030712400474,3.4970137474799574
65.5,23.5,238.49692534838053,6.573625985461008,3.516042600447004,2.7385791501590857
66.5,23.5,1104.898145538225,6.824510069242687,2.433017548861603,4.639949694609963
67.5,23.5,939.5077843405384,7.371554823579818,-0.6576787672762752,4.583890283121125
68.5,23.5,751.3554558540394,5.887976878711518,3.043860004008243,4.451489873609584
69.5,23.5,776.4458898648929,5.671037048449181,1.5934059928511908,2.8209292079378767
70.5,23.5,1022.2987938482084,4.9817606828354775,3.4734202034464694,5.073886103034728
71.5,23.5,778.0705256484105,4.275670897269207,1.8845914524462537,6.402413527874118
72.5,23.5,-327.7788054945207,3.6882101897471333,3.6477831500445115,5.125407177885559
73.5,23.5,-591.8648105211604,5.1745787566002655,3.5284702761505358,5.490147596854515
74.5,23.5,130.7075749347668,6.131032276055137,4.94152841064477,5.59090371363069
75.5,23.5,741.6129933383025,5.502779130040004,6.860076035810296,4.660041760258275
76.5,23.5,1331.7281362123044,5.741276234397752,6.667051696697013,7.089565887353692
77.5,23.5,518.4268061602295,7.855519256039598,4.980780460612781,6.20233523504832
78.5,23.5,8.711518698799125,6.686198454890228,4.447561789020399,2.927288871376957
79.5,23.5,413.8989806657366,6.020662006423546,5.757997933896665,5.104854001801022
80.5,23.5,517.8616081496978,5.775848036693429,5.302607330922248,5.322557608280706
81.5,23.5,319.41790004289555,5.788047366235213,5.8513332327036425,3.784028053074053
82.5,23.5,661.7179276487223,7.539338244429683,3.8857630117764304,2.352295142083241
83.5,23.5,93.60167576608734,3.738040185882647,4.622898170054723,2.1747633598246168
84.5,23.5,330.6630147628817,4.004451837638074,4.95015633137544,3.3473050860079745
85.5,23.5,439.5217627492806,6.272028357982721,4.114839211009215,4.055787941444794
86.5,23.5,279.82443444204995,5.926860732448818,4.525299359548521,5.955184103634412
87.5,23.5,-59.46132195466794,5.802724554125042,3.795515461980938,6.681842139647342
88.5,23.5,459.7522801421552,6.411770766396325,2.3970047558811127,8.919177851252076
89.5,23.5,658.768221628739,6.509104692612423,4.449963545325085,6.211584076140836
90.5,23.5,984.2245027062112,6.658313796248561,3.441133963127248,3.6855158917424555
91.5,23.5,496.8991090291986,5.463325152880792,3.899748771708386,4.92301075277208
92.5,23.5,388.82660012008176,6.774684431573711,4.737703409812837,2.2782147910114627
93.5,23.5,807.571786756532,3.5305104734240356,5.958697754192861,1.08942000868567
94.5,23.5,788.1989501965099,3.9241254431890074,4.951031072531841,2.9043414474141107
95.5,23.5,537.4832867266728,4.85611740436017,4.1462480164360205,3.702483750003833
96.5,23.5,663.6252252430484,7.555252105236331,2.9038745564560156,3.5394459264980984
97.5,23.5,886.2624307672315,5.799211251861557,2.5933369091903766,3.182737883762714
98.5,23.5,771.3843032510101,5.144547280079719,3.8332774960360987,4.211040432675025
99.5,23.5,1091.5890350675895,5.25200619177212,6.8676976693009175,4.669507754603375
100.5,23.5,452.84214061049994,4.81979665132622,5.984052764815436,4.307861612429036
101.5,23.5,820.6489248406431,3.857798830583644,6.018400863872773,4.979168908901269
102.5,23.5,735.8819454471932,3.8638570789882456,5.0771474361452515,4.33204779656319
103.5,23.5,732.2114150034072,2.3528260751760848,3.385815100515715,2.700412428680218
104.5,23.5,835.3176904469733,0.2215805440850689,5.14166042659263,2.31833856199115
105.5,23.5,513.3201930055976,-0.11864911073175932,3.0932009073554294,3.57814885517304
106.5,23.5,831.571201701523,2.899718860969534,1.9172986788106736,3.6748680128582674
107.5,23.5,1285.702779203731,2.4728160953552423,2.906526544381469,3.5416588413590144
108.5,23.5,1408.8211247797208,5.0183763650874615,3.0083146303689112,4.740548728182787
109.5,23.5,1092.1309094896233,5.746409753707759,4.732461383116491,3.4410857007922027
110.5,23.5,1137.2030037527882,4.40582047324869,4.233573237127794,3.167336794536974
111.5,23.5,836.2937032394524,3.1120596760970187,5.799764404108688,2.583504632459298
112.5,23.5,1183.907203277854,3.076471344725495,3.258814671405732,4.825201935663906
113.5,23.5,1188.0992015847205,2.0893929972684697,2.5393483585505114,7.589006782139055
114.5,23.5,1224.1939517049473,3.6473473323588745,5.173371124839629,7.700676087904892
115.5,23.5,1542.4550103430834,5.661285182751285,5.770245960039789,7.392296282039209
116.5,23.5,1257.561909754277,4.576326307451074,7.759957140530654,7.7375420815093126
117.5,23.5,957.8321467853095,7.815909198245317,4.033211900715062,6.987724267056494
118.5,23.5,271.16767979441613,6.615184942081397,5.20328397192843,6.952945000779668
119.5,23.5,-170.75209475534177,6.662546153177788,3.939670331285264,5.982036581081007
120.5,23.5,-89.72051940544509,6.82875910629738,2.386178838124173,4.384085486833237
121.5,23.5,16.762127717485328,6.8046209282236445,5.085170119073499,5.150453030020504
122.5,23.5,442.1091718116735,10.077592622608831,5.4748369508931995,4.741798386618001
123.5,23.5,476.5362193915772,6.969537734015661,9.113312157022921,6.888230327039642
124.5,23.5,394.2747622912181,6.751982383676027,8.280941765804025,7.1998026799835095
125.5,23.5,305.9717544408418,4.2453173631776275,9.784351185102562,8.416301613296715
126.5,23.5,-68.35676900769056,4.540294081825119,8.702421608321623,7.549733120526241
127.5,23.5,-724.4969719670048,5.446726104062246,7.156511078301567,7.663377657472768
128.5,23.5,-584.7421970452245,5.408749992646431,6.941644876663523,5.445846362355068
129.5,23.5,-387.3774856842206,6.223984759655361,6.158510032934461,2.509486416154567
130.5,23.5,258.79259590778463,3.3835828291552277,3.931949035805352,4.245110164564164
131.5,23.5,228.95739642513135,2.5236603504836674,2.8504391572276164,3.7817546592766202
132.5,23.5,-91.89494118591023,4.951248810308608,4.846662288646896,6.073525885758168
133.5,23.5,-2.4404753748036683,6.137936101097821,3.04686493375464,7.632798970511113
134.5,23.5,-62.17415495911371,5.856037096840458,5.175770264674766,6.283969957796113
135.5,23.5,-234.86070220459112,6.671424297494055,4.0697375483372245,6.355426242351363
136.5,23.5,-289.2558132882682,6.607801473808341,4.409472732067358,7.304697122292107
137.5,23.5,279.83667634914593,5.820206178535459,4.599947832403294,6.536571595822104
138.5,23.5,465.9403833607329,7.50703795480659,4.123180249002445,6.240134631264254
139.5,23.5,366.6508014842496,7.267156214185837,4.0227359843681265,3.250094503348598
140.5,23.5,-184.36953168420678,7.103039778724737,2.920726450036224,3.0293075266201095
141.5,23.5,-365.3788268020347,5.799314101924136,2.803127648983472,4.290978713234322
142.5,23.5,-201.30546218910888,8.079620524330066,2.0787818954772503,2.4352064167497076
143.5,23.5,-302.7012408541133,6.284336390179104,2.000862659197728,5.355588849777992
144.5,23.5,703.443215694266,8.267303306451002,2.67742449148605,1.4859471309204908
145.5,23.5,764.1167209845676,10.462106191146923,4.1057979072514925,3.639931395045088
146.5,23.5,515.870516712663,9.226963624374367,2.5240926830354034,3.1234263416322516
147.5,23.5,221.16905611063018,7.034002767356059,4.908748885838042,2.051009037316895
148.5,23.5,-49.77026491620285,7.972254852224374,4.102226317213111,3.838542914377668
149.5,23.5,327.4763491579407,5.684707587112955,4.904025180213046,3.729826563077192
0.5,24.5,104.12659311315105,8.93161641746462,4.608790424496661,2.5940693360057057
1.5,24.5,303.6283361137245,8.730121945624916,3.5477043292980914,3.8484580641705204
2.5,24.5,728.8249555226244,9.348007935451777,5.323624009068035,3.4716801012470246
3.5,24.5,1272.1365962799232,8.768820970086619,6.385889985183942,3.20228213602762
4.5,24.5,1155.26682180524,7.707579692110228,3.87366971470239,4.635009331566966
5.5,24.5,646.1699708931081,9.202260093327098,2.4606424521545054,5.412864735593269
6.5,24.5,823.4336294797732,9.02373288092841,3.530460759831281,5.73025974399573
7.5,24.5,954.6797217317019,6.729791488345422,5.4912190440146675,2.7875174004212555
8.5,24.5,808.7915918784399,7.097355985002871,5.447154360449609,2.6967516519176025
9.5,24.5,963.6706313740782,5.778202793824185,7.605842238627055,2.2714176924722937
10.5,24.5,919.2496483416575,5.865798461744267,7.224256253943167,0.11436114366600769
11.5,24.5,1315.9945865409504,5.737176108416501,3.383636613423124,1.7471979765242778
12.5,24.5,1098.229539655022,4.9169822423180705,1.797408303970757,5.113313615688241
13.5,24.5,601.2628210978796,2.4222067415201733,3.21364662330891,3.534587566375696
14.5,24.5,1128.1276883869482,4.358759789547342,3.3153002154075564,3.787966598698633
15.5,24.5,516.6906872070213,6.527521761291835,8.656680063093772,5.4773391413769925
16.5,24.5,676.2396024920763,6.647417356371292,8.222170539129731,4.1745492254363015
17.5,24.5,-109.29349469045798,6.676812724641088,8.24365497406681,4.354129236973451
18.5,24.5,485.01306250567075,6.646451942623542,6.536709399066884,4.087839913338415
19.5,24.5,-162.89361295621586,2.92420816409702,6.767720828534391,2.891122571204144
20.5,24.5,222.17272159267523,0.3083913496922124,5.756633907384886,2.2249622269135947
21.5,24.5,365.58676595466267,-0.8452433923958669,8.043615720406759,3.4818053381655156
22.5,24.5,281.70744438713956,-1.9357982635875661,6.223400084832644,5.905634738463483
23.5,24.5,154.93898088296143,0.5525685174488704,6.206892030451109,7.181115632795308
24.5,24.5,293.3414120536605,0.5426732836529249,8.285053879225938,8.460358119702502
25.5,24.5,573.7489869183248,1.979557178030193,9.738845657700303,7.485439634410009
26.5,24.5,983.9537129467984,4.6726874533950475,7.393380074555525,5.835719088779413
27.5,24.5,818.9197823785294,3.452851216530993,7.640278491628086,8.204295338498051
28.5,24.5,1557.670531100928,4.4149070868855445,8.133381188441406,6.383262083196131
29.5,24.5,1409.7495697102495,5.337232385838001,7.364388607523113,3.60746660858708
30.5,24.5,1293.6901155730757,5.606509029815582,6.604619901801982,4.76403341914133
31.5,24.5,708.4299663192813,5.801685977360143,7.083813741218169,7.099235685477803
32.5,24.5,798.1975446613862,6.110286329460707,5.804392615545871,7.597469419381389
33.5,24.5,442.4132663907185,7.098632566883577,4.137771475932,4.386295351296779
34.5,24.5,900.8995173686792,8.455301758722547,3.1444169865885927,4.71908570846055
35.5,24.5,616.5492371322757,6.821345882239913,5.0604440192417774,3.915156541436498
36.5,24.5,1324.063110810288,7.148680105146033,7.573376892589531,3.5526060978775353
37.5,24.5,897.6353720025327,6.909276130854462,6.7418739987875105,4.48731131406495
38.5,24.5,403.5334818896543,7.740562495445631,4.904045387227854,5.644343988689494
39.5,24.5,910.8263773593238,7.177433770203092,3.904401326440073,5.567782788072294
40.5,24.5,645.0084522095763,5.710376974581764,3.3018573244048,4.143730717185679
41.5,24.5,805.3880978170079,6.5174840535137815,2.1993071505102724,3.7681340820480775
42.5,24.5,1363.666148750328,5.625765757890532,2.689150874332082,4.951962072568656
43.5,24.5,872.3657629114964,4.116783943793779,2.8900080120532294,3.947374321875003
44.5,24.5,1046.737392153711,4.365323222870184,0.9888719870585447,2.611844680878582
45.5,24.5,1046.9124116442736,4.677271652277617,2.4497032805492887,2.3864340328982316
46.5,24.5,961.8011297404067,5.627138279661162,2.1319480685050953,3.1514157044284072
47.5,24.5,880.0538921875416,6.999891106008496,2.6129694974427853,2.303481428728274
48.5,24.5,807.5174150273187,8.560088092814935,2.783871908869139,1.9791008953631346
49.5,24.5,466.20680585903267,7.768315921038996,6.414632039960846,3.29651523625544
50.5,24.5,410.5526370313554,6.553159028245559,3.345368593042595,2.9159665444588323
51.5,24.5,319.36768563446526,5.7387431892843574,2.1750270458443453,3.6259645527325928
52.5,24.5,496.8839961105592,6.578545900765209,0.1812615991239559,2.9853432734646645
53.5,24.5,775.7247883403063,10.068484234577895,0.47732660426917306,-0.9286421724224025
54.5,24.5,642.6547039508874,8.309717153669181,2.011177372976812,-0.13260116818895273
55.5,24.5,903.6237135452902,6.108887625793894,3.750943765349625,1.4957627095069363
56.5,24.5,1196.754893819449,5.622406372846256,5.469948951663265,2.4217375264835126
57.5,24.5,1004.8252762807672,5.763520919108476,5.524554930413013,3.1407623131270648
58.5,24.5,749.016640557945,4.932342711825331,5.268431317463276,4.0537617767110685
59.5,24.5,354.6886572182076,5.1208123841894455,6.375705337273447,2.962166349200477
60.5,24.5,-492.1084214587603,4.055485569664982,4.9255106821076335,3.824374862361462
61.5,24.5,131.5953623851933,5.726856152302355,5.820151780975137,4.554231381002079
62.5,24.5,235.0377269687756,6.1407258144457915,4.504679723845552,2.119797077232784
63.5,24.5,-217.32783875207883,7.012802498965408,3.852228292863747,2.8317342363773967
64.5,24.5,471.99489867062925,4.995424670653269,2.414542968876944,4.222340071924109
65.5,24.5,180.00520609183525,7.329003332377454,2.974093221178949,3.2153664684934213
66.5,24.5,1125.1546177076857,7.8026675683440025,2.7963989800818605,5.234018906545085
67.5,24.5,775.9340082482092,7.143944284437952,1.1038304047997687,5.404112745702278
68.5,24.5,1069.7997579386915,4.61462867179646,2.718085443209376,5.400052683716436
69.5,24.5,996.5791947602269,4.818107646616042,1.2778059576503304,4.533208132908836
70.5,24.5,950.2323447273203,4.384573889530731,1.177901772955078,6.044673738639165
71.5,24.5,353.5529572292062,3.6122987751037425,0.8657388587967318,5.375538023294671
72.5,24.5,-787.9843405726058,4.564052340055459,1.784613000798843,7.25894973056157
73.5,24.5,-291.16033668196724,6.56443233221503,3.971669315726885,7.157501111385727
74.5,24.5,-348.88879219571254,6.572698704229991,6.590622659797278,6.661902457215426
75.5,24.5,579.5945920590984,5.405989045052586,5.555824625932772,6.80408801680157
76.5,24.5,763.3433999889326,5.681859923451533,7.994116701349924,7.727749416851126
77.5,24.5,383.64761313985986,5.027705337285601,4.858001582134523,6.906263547393568
78.5,24.5,444.22516747749495,7.736593616952209,6.03164832018415,4.686136325505084
79.5,24.5,465.6863128517536,7.8834839478521275,5.983182291468073,4.610544235936942
80.5,24.5,697.3227045956584,7.7635240371579695,5.137440631546342,3.655397538784836
81.5,24.5,881.2972089404738,7.648921215630931,4.071583805775546,3.9490255074753273
82.5,24.5,530.7438550929415,5.915647243912511,4.7274452989651765,4.505398629148521
83.5,24.5,421.57379409984526,4.652195533557009,3.038434752513258,4.602472362225272
84.5,24.5,629.6454795881057,3.231142637949566,3.7637197684025603,5.126022013331699
85.5,24.5,575.3278314257194,5.9083557694059605,4.106983058478668,7.415962769808881
86.5,24.5,640.4310573943715,6.774947459516617,4.606976440767605,7.771173932994008
87.5,24.5,754.2844291816286,8.045674328656444,3.9189128757554554,8.486305177556797
88.5,24.5,611.8275078065193,6.586908625552111,3.3742420266356326,7.255063406771765
89.5,24.5,712.4902465689277,7.022433380119946,2.5385893499099055,8.569418693779738
90.5,24.5,543.9104304945398,5.886960070279259,2.9861151907238797,7.360086363103244
91.5,24.5,775.4610200485918,6.6860404473178185,4.66973574526641,6.440372243806985
92.5,24.5,850.9913336292453,4.683202291140004,6.3821298332266405,3.9735572827965235
93.5,24.5,475.58605642165054,5.8242038518368275,5.564831797605411,3.017618164497142
94.5,24.5,682.8646738283571,5.386877848400632,5.871715579844143,3.3279934064602603
95.5,24.5,460.7097593261043,3.721694535531205,6.808383510131769,3.0741238349870317
96.5,24.5,152.1805925825214,4.516500174691526,4.931719412305614,4.479093729380631
97.5,24.5,873.4818068638785,5.374413842789357,4.70952011835358,4.005732386709871
98.5,24.5,362.6560700439411,5.948317313250317,6.637450042684091,4.591509901832726
99.5,24.5,629.5768146988817,3.117951102667952,5.793907689609567,4.684728795180858
100.5,24.5,764.0114676225982,4.3607359903027625,7.611258524919096,5.839721222462888
101.5,24.5,835.5651187154954,2.6488080271156216,8.29841397719513,5.306057735954472
102.5,24.5,595.5799737795169,3.6717254050988464,5.357335346698161,6.381416813085676
103.5,24.5,597.8577505526071,2.760907007963309,4.624584218916522,6.510367408160422
104.5,24.5,820.2892878596613,1.7034715226284973,4.912904867943092,2.3480448537707725
105.5,24.5,988.2053625168287,0.5686525184708149,3.915180246181933,3.3057668426264413
106.5,24.5,1346.072411094568,3.7351564262195276,2.8943330897139954,3.758859782779555
107.5,24.5,1350.5042479966905,6.172532365683001,2.6188453256722797,4.293675735532435
108.5,24.5,1035.3195994747803,6.614538967685945,4.510583739249357,5.410144058571803
109.5,24.5,524.3907581323938,5.262289502599509,4.2993497359389075,5.514051527933559
110.5,24.5,552.4644744689617,5.489062477556447,3.9018609540403606,5.574151978287995
111.5,24.5,713.8811021667652,2.70597258614957,5.021430318775764,4.777104375607636
112.5,24.5,1308.4114765223355,3.5792310287752054,5.1499271627045875,5.2322530717837665
113.5,24.5,1004.7125147618095,4.18082905871458,5.028487573510938,9.699011057401252
114.5,24.5,1252.298161750127,3.6806172885360273,4.2399183332986565,8.140183557217465
115.5,24.5,1507.191520663562,3.561513221770543,5.572726655433896,7.975074735979917
116.5,24.5,1042.5837727034127,5.075987430743867,4.661145660973291,6.792479886376773
117.5,24.5,1198.2609274369584,6.63444413214928,4.906163430734109,6.922116342470658
118.5,24.5,142.7740126459409,6.702692037947349,4.241203728225381,6.790132624790251
119.5,24.5,656.4742233240453,5.9829628282434095,4.890835615515391,4.720076154057152
120.5,24.5,-326.8563089967364,5.616989889194086,4.260012445478558,5.255336622652686
121.5,24.5,-19.238335335744864,5.341804637529225,6.557549719203902,4.748160640334846
122.5,24.5,62.6033364544125,7.496724357197223,6.122469339500211,6.4530771037367725
123.5,24.5,154.9997689312087,7.856915173991128,7.997403321035483,5.814997759878134
124.5,24.5,65.33662935105508,3.262953626113516,7.363899064483718,5.832156837623923
125.5,24.5,234.52895420615877,3.6691905750944445,6.799751733985832,6.759085895033896
126.5,24.5,-657.8299541304275,4.340841958808415,7.950156724888387,6.749885108615699
127.5,24.5,87.2018373518772,4.674222189551839,7.13505499508242,6.384422396127894
128.5,24.5,-189.32007867760774,3.2292705717483745,6.343640745734746,3.4623532166693582
129.5,24.5,98.84890094274664,3.83759449589372,5.143906760425512,4.160258512059785
130.5,24.5,114.47909423880753,3.4253635524176484,4.063108269424341,5.117853300069743
131.5,24.5,87.06179529498684,3.239182868286626,4.101101887572301,3.4005079054447793
132.5,24.5,67.67873566404717,4.291111292095138,5.826904186912326,7.592371467655062
133.5,24.5,26.591934227833917,6.607356730666868,2.5268296234706145,6.296001934259039
134.5,24.5,-123.8090550721929,5.807325115158585,3.068018843437808,6.033198519879709
135.5,24.5,-274.445342290746,5.910039701218704,3.4609472826868757,8.311423887719283
136.5,24.5,-662.2148266271201,7.2303158339757765,3.6325954429407075,7.922986102697912
137.5,24.5,230.479199413376,5.507187642181229,4.70196404234466,5.725483867031762
138.5,24.5,211.06095534719054,5.313176887340132,3.1211446643301324,4.411624414212815
139.5,24.5,-144.4969898054061,7.997220989486744,2.0726688383261673,3.8028340693518574
140.5,24.5,-90.19196752378036,5.776164766835571,1.6115057916915214,2.1745773974307943
141.5,24.5,-653.8514064531964,6.0801732991700925,2.9941577646124555,2.747872460150975
142.5,24.5,-789.6243193769731,7.507672509182926,2.896488081692428,3.507225313873743
143.5,24.5,-63.619264804150305,5.4929799488510875,1.3788923201343355,4.438653633134074
144.5,24.5,638.5007317141294,9.191388155274538,4.872917805485998,3.4938505036450747
145.5,24.5,806.9373259656857,11.363018166117987,5.412639293178257,2.9050590420121654
146.5,24.5,210.80741565503277,7.932776257661994,3.4159643866915363,3.5775885628767465
147.5,24.5,948.1925786835548,7.350950395408317,4.9772428088637755,2.465567624378914
148.5,24.5,94.81151973129732,5.568759209290101,5.734896606677558,3.1618715676365534
149.5,24.5,-144.1408737686878,6.614722094736805,5.519152166191142,3.0187724439901125
0.5,25.5,226.53739425422805,8.213465991437582,5.338740221275444,5.456425247884043
1.5,25.5,-286.1474234216929,7.675180114232036,5.885797213514208,5.293455668410636
2.5,25.5,368.83090172337756,7.754844685071626,5.971433175641402,6.155918581171943
3.5,25.5,924.3692921054767,7.859477763807267,7.418987795426385,5.230977655803228
4.5,25.5,633.9722125438086,5.711340789662625,6.010785557987602,5.348585887471051
5.5,25.5,664.5289356899364,8.330702666186474,5.21954881843757,5.1975127207612015
6.5,25.5,672.4104132151342,6.031517303967106,4.58446670169933,4.424263144828197
7.5,25.5,894.6889759257087,5.495932551036924,3.02846808694568,5.208504177210386
8.5,25.5,701.5453596183829,6.765520840687151,3.145072323794162,4.089530760919586
9.5,25.5,1001.4120069629315,5.35566815330285,6.231600378479666,3.28904409003421
10.5,25.5,1452.51119493141,6.415422325965229,4.251844986737814,3.5295418257772764
11.5,25.5,1298.954690505851,5.704075560204659,2.6113130949529935,2.7440212278739824
12.5,25.5,929.4222008400981,5.706483209365006,0.9221443030258358,4.316786395501124
13.5,25.5,672.7850193819328,3.15154693157756,1.9406892054868252,4.02213526339677
14.5,25.5,894.3617176307189,4.277297440041562,4.429375041311151,2.8438953789693984
15.5,25.5,351.9957550157987,4.340032589105375,5.17005673899856,4.2554049630362885
16.5,25.5,45.38939582568992,5.49928665799702,6.751111868697041,3.8147047730090407
17.5,25.5,-217.78709287731238,5.864255422702667,6.19530738559634,3.318229086368283
18.5,25.5,-101.60474301166238,5.829636328779072,8.27321241865074,2.075310853783933
19.5,25.5,232.75648957405645,1.6511638734438594,4.594953521031616,1.074744116823581
20.5,25.5,111.0109293269577,-1.0390294401713005,6.252532393581022,1.9544155532879772
21.5,25.5,-254.86562075127688,-1.0839818684575455,4.701588717428613,2.930830865124938
22.5,25.5,87.05593514359913,-1.4253768714150175,3.0093690714838837,4.492739587515911
23.5,25.5,250.65208281546364,-0.36657895284097997,4.678036475175856,7.081544947491623
24.5,25.5,421.1734375194823,1.4905933101097348,7.25785225118259,6.443686140451023
25.5,25.5,167.20080575082443,2.966246083169012,9.072202647848744,8.153817834090466
26.5,25.5,-137.60303646163368,5.997795306561221,9.096899138719609,6.826366877190299
27.5,25.5,673.0842054082614,3.341965885580602,8.668012884062595,4.856484984518486
28.5,25.5,1240.664409579295,4.937537876926954,7.892932396705843,3.519148070120381
29.5,25.5,1503.083411683828,4.553660526317208,6.164771563590122,2.749185800971808
30.5,25.5,1704.6694632765596,5.990901586608899,5.51637094401739,5.703999158550127
31.5,25.5,1178.9103386530164,7.6886770663418975,4.589125540882807,7.236104543548088
32.5,25.5,879.8216450642948,7.145201177006861,3.3834703336471605,3.8571849639411417
33.5,25.5,581.2625728995677,7.318361159418693,5.327755835663648,0.7980642401507536
34.5,25.5,858.8122367743833,6.236301122785009,5.715108076069,3.19410996350721
35.5,25.5,773.8629771135088,6.147883288995382,5.330016569597645,3.8852289917369642
36.5,25.5,1168.1449941993342,6.644010076503996,6.175484893157527,5.46004988052972
